"days","degdays","subj","taxon","counts","fracBySubjDay"
11,326,"A5","Trichosporonaceae",38,0.00409130060292851
11,326,"A5","Trichostomatia",0,0
11,326,"A5","Trypanosomatida",0,0
11,326,"A5","Ustilaginaceae",0,0
11,326,"A6","Acari",0,0
11,326,"A6","Apiales",0,0
11,326,"A6","Ascaridida",0,0
11,326,"A6","Aspergillaceae",11,0.00802334062727936
11,326,"A6","Asterales",0,0
11,326,"A6","Bacillariophyceae",0,0
11,326,"A6","Chlamydomonadales",0,0
11,326,"A6","Chromulinales",0,0
11,326,"A6","Cladosporiaceae",0,0
11,326,"A6","Coleoptera",8,0.00583515681983953
11,326,"A6","Collembola",1,0.000729394602479942
11,326,"A6","Cystofilobasidiaceae",0,0
11,326,"A6","Debaryomycetaceae",0,0
11,326,"A6","Didymellaceae",28,0.0204230488694384
11,326,"A6","Dipodascaceae",653,0.476294675419402
11,326,"A6","Diptera",15,0.0109409190371991
11,326,"A6","Eimeriorina",0,0
11,326,"A6","Eustigmatales",0,0
11,326,"A6","Fabales",0,0
11,326,"A6","Haptoria",0,0
11,326,"A6","Herpotrichiellaceae",0,0
11,326,"A6","Hypotrichia",0,0
11,326,"A6","Lichtheimiaceae",0,0
11,326,"A6","Malasseziaceae",0,0
11,326,"A6","Mucoraceae",5,0.00364697301239971
11,326,"A6","Neogregarinorida",0,0
11,326,"A6","Oligohymenophorea",0,0
11,326,"A6","Opiliones",0,0
11,326,"A6","Peronosporomycetes",0,0
11,326,"A6","Phaeosphaeriaceae",61,0.0444930707512764
11,326,"A6","Phaffomycetaceae",0,0
11,326,"A6","Pichiaceae",0,0
11,326,"A6","Poales",0,0
11,326,"A6","Ranunculales",0,0
11,326,"A6","Rare",1,0.000729394602479942
11,326,"A6","Rhabditida",336,0.24507658643326
11,326,"A6","Rhizaspididae",1,0.000729394602479942
11,326,"A6","Rhizopodaceae",0,0
11,326,"A6","Rhynchogastremataceae",26,0.0189642596644785
11,326,"A6","Saccharomycetaceae",49,0.0357403355215171
11,326,"A6","Saccharomycodaceae",0,0
11,326,"A6","Sapindales",0,0
11,326,"A6","Schizosaccharomycetaceae",0,0
11,326,"A6","Sphaeropleales",15,0.0109409190371991
11,326,"A6","Sporidiobolaceae",29,0.0211524434719183
11,326,"A6","Taphrinaceae",0,0
11,326,"A6","Trichosporonaceae",127,0.0926331145149526
11,326,"A6","Trichostomatia",0,0
11,326,"A6","Trypanosomatida",0,0
11,326,"A6","Ustilaginaceae",5,0.00364697301239971
13,390,"A1","Acari",0,0
13,390,"A1","Apiales",0,0
13,390,"A1","Ascaridida",0,0
13,390,"A1","Aspergillaceae",132,0.00224987216635418
13,390,"A1","Asterales",0,0
13,390,"A1","Bacillariophyceae",0,0
13,390,"A1","Chlamydomonadales",0,0
13,390,"A1","Chromulinales",0,0
13,390,"A1","Cladosporiaceae",1,1.70444861087438e-05
13,390,"A1","Coleoptera",46236,0.788068859723879
13,390,"A1","Collembola",3109,0.0529913073120845
13,390,"A1","Cystofilobasidiaceae",0,0
13,390,"A1","Debaryomycetaceae",8,0.000136355888869951
13,390,"A1","Didymellaceae",7,0.000119311402761207
13,390,"A1","Dipodascaceae",389,0.00663030509630135
13,390,"A1","Diptera",770,0.0131242543037327
13,390,"A1","Eimeriorina",0,0
13,390,"A1","Eustigmatales",0,0
13,390,"A1","Fabales",0,0
13,390,"A1","Haptoria",0,0
13,390,"A1","Herpotrichiellaceae",0,0
13,390,"A1","Hypotrichia",0,0
13,390,"A1","Lichtheimiaceae",12,0.000204533833304926
13,390,"A1","Malasseziaceae",9,0.000153400374978694
13,390,"A1","Mucoraceae",40,0.000681779444349753
13,390,"A1","Neogregarinorida",0,0
13,390,"A1","Oligohymenophorea",0,0
13,390,"A1","Opiliones",0,0
13,390,"A1","Peronosporomycetes",0,0
13,390,"A1","Phaeosphaeriaceae",14,0.000238622805522413
13,390,"A1","Phaffomycetaceae",0,0
13,390,"A1","Pichiaceae",1,1.70444861087438e-05
13,390,"A1","Poales",5,8.52224305437191e-05
13,390,"A1","Ranunculales",0,0
13,390,"A1","Rare",39,0.000664734958241009
13,390,"A1","Rhabditida",7052,0.120197716038861
13,390,"A1","Rhizaspididae",0,0
13,390,"A1","Rhizopodaceae",0,0
13,390,"A1","Rhynchogastremataceae",0,0
13,390,"A1","Saccharomycetaceae",3,5.11334583262315e-05
13,390,"A1","Saccharomycodaceae",0,0
13,390,"A1","Sapindales",0,0
13,390,"A1","Schizosaccharomycetaceae",1,1.70444861087438e-05
13,390,"A1","Sphaeropleales",0,0
13,390,"A1","Sporidiobolaceae",2,3.40889722174876e-05
13,390,"A1","Taphrinaceae",0,0
13,390,"A1","Trichosporonaceae",815,0.0138912561786262
13,390,"A1","Trichostomatia",2,3.40889722174876e-05
13,390,"A1","Trypanosomatida",0,0
13,390,"A1","Ustilaginaceae",23,0.000392023180501108
13,390,"A2","Acari",0,0
13,390,"A2","Apiales",0,0
13,390,"A2","Ascaridida",0,0
13,390,"A2","Aspergillaceae",3,0.000100163600547561
13,390,"A2","Asterales",0,0
13,390,"A2","Bacillariophyceae",0,0
13,390,"A2","Chlamydomonadales",0,0
13,390,"A2","Chromulinales",0,0
13,390,"A2","Cladosporiaceae",10,0.00033387866849187
13,390,"A2","Coleoptera",24089,0.804280324530066
13,390,"A2","Collembola",44,0.00146906614136423
13,390,"A2","Cystofilobasidiaceae",11,0.000367266535341057
13,390,"A2","Debaryomycetaceae",5,0.000166939334245935
13,390,"A2","Didymellaceae",106,0.00353911388601382
13,390,"A2","Dipodascaceae",585,0.0195319021067744
13,390,"A2","Diptera",2859,0.0954559113218257
13,390,"A2","Eimeriorina",0,0
13,390,"A2","Eustigmatales",0,0
13,390,"A2","Fabales",0,0
13,390,"A2","Haptoria",0,0
13,390,"A2","Herpotrichiellaceae",3,0.000100163600547561
13,390,"A2","Hypotrichia",0,0
13,390,"A2","Lichtheimiaceae",93,0.00310507161697439
13,390,"A2","Malasseziaceae",4,0.000133551467396748
13,390,"A2","Mucoraceae",53,0.00176955694300691
13,390,"A2","Neogregarinorida",0,0
13,390,"A2","Oligohymenophorea",0,0
13,390,"A2","Opiliones",0,0
13,390,"A2","Peronosporomycetes",3,0.000100163600547561
13,390,"A2","Phaeosphaeriaceae",14,0.000467430135888618
13,390,"A2","Phaffomycetaceae",0,0
13,390,"A2","Pichiaceae",1,3.3387866849187e-05
13,390,"A2","Poales",13,0.000434042269039431
13,390,"A2","Ranunculales",0,0
13,390,"A2","Rare",77,0.0025708657473874
13,390,"A2","Rhabditida",1359,0.0453741110480451
13,390,"A2","Rhizaspididae",0,0
13,390,"A2","Rhizopodaceae",0,0
13,390,"A2","Rhynchogastremataceae",1,3.3387866849187e-05
13,390,"A2","Saccharomycetaceae",5,0.000166939334245935
13,390,"A2","Saccharomycodaceae",0,0
13,390,"A2","Sapindales",2,6.6775733698374e-05
13,390,"A2","Schizosaccharomycetaceae",0,0
13,390,"A2","Sphaeropleales",0,0
13,390,"A2","Sporidiobolaceae",5,0.000166939334245935
13,390,"A2","Taphrinaceae",4,0.000133551467396748
13,390,"A2","Trichosporonaceae",592,0.0197656171747187
13,390,"A2","Trichostomatia",0,0
13,390,"A2","Trypanosomatida",0,0
13,390,"A2","Ustilaginaceae",10,0.00033387866849187
13,390,"A3","Acari",0,0
13,390,"A3","Apiales",0,0
13,390,"A3","Ascaridida",0,0
13,390,"A3","Aspergillaceae",90,0.00595553202752779
13,390,"A3","Asterales",19,0.0012572789835892
13,390,"A3","Bacillariophyceae",0,0
13,390,"A3","Chlamydomonadales",0,0
13,390,"A3","Chromulinales",20,0.00132345156167284
13,390,"A3","Cladosporiaceae",24,0.00158814187400741
13,390,"A3","Coleoptera",32,0.00211752249867655
13,390,"A3","Collembola",127,0.00840391741662255
13,390,"A3","Cystofilobasidiaceae",13,0.000860243515087348
13,390,"A3","Debaryomycetaceae",41,0.00271307570142933
13,390,"A3","Didymellaceae",181,0.0119772366331392
13,390,"A3","Dipodascaceae",10680,0.706723133933298
13,390,"A3","Diptera",721,0.047710428798306
13,390,"A3","Eimeriorina",0,0
13,390,"A3","Eustigmatales",0,0
13,390,"A3","Fabales",0,0
13,390,"A3","Haptoria",26,0.0017204870301747
13,390,"A3","Herpotrichiellaceae",0,0
13,390,"A3","Hypotrichia",0,0
13,390,"A3","Lichtheimiaceae",4,0.000264690312334569
13,390,"A3","Malasseziaceae",5,0.000330862890418211
13,390,"A3","Mucoraceae",16,0.00105876124933827
13,390,"A3","Neogregarinorida",0,0
13,390,"A3","Oligohymenophorea",0,0
13,390,"A3","Opiliones",0,0
13,390,"A3","Peronosporomycetes",75,0.00496294335627316
13,390,"A3","Phaeosphaeriaceae",18,0.00119110640550556
13,390,"A3","Phaffomycetaceae",0,0
13,390,"A3","Pichiaceae",8,0.000529380624669137
13,390,"A3","Poales",0,0
13,390,"A3","Ranunculales",0,0
13,390,"A3","Rare",116,0.00767601905770249
13,390,"A3","Rhabditida",2689,0.177938062466914
13,390,"A3","Rhizaspididae",14,0.00092641609317099
13,390,"A3","Rhizopodaceae",0,0
13,390,"A3","Rhynchogastremataceae",5,0.000330862890418211
13,390,"A3","Saccharomycetaceae",0,0
13,390,"A3","Saccharomycodaceae",0,0
13,390,"A3","Sapindales",0,0
13,390,"A3","Schizosaccharomycetaceae",0,0
13,390,"A3","Sphaeropleales",0,0
13,390,"A3","Sporidiobolaceae",0,0
13,390,"A3","Taphrinaceae",0,0
13,390,"A3","Trichosporonaceae",177,0.0117125463208047
13,390,"A3","Trichostomatia",3,0.000198517734250926
13,390,"A3","Trypanosomatida",0,0
13,390,"A3","Ustilaginaceae",8,0.000529380624669137
13,390,"A4","Acari",0,0
13,390,"A4","Apiales",0,0
13,390,"A4","Ascaridida",0,0
13,390,"A4","Aspergillaceae",127,0.00334721416899478
13,390,"A4","Asterales",0,0
13,390,"A4","Bacillariophyceae",0,0
13,390,"A4","Chlamydomonadales",1,2.63560170786991e-05
13,390,"A4","Chromulinales",3,7.90680512360972e-05
13,390,"A4","Cladosporiaceae",16,0.000421696273259185
13,390,"A4","Coleoptera",10,0.000263560170786991
13,390,"A4","Collembola",44,0.00115966475146276
13,390,"A4","Cystofilobasidiaceae",1,2.63560170786991e-05
13,390,"A4","Debaryomycetaceae",52,0.00137051288809235
13,390,"A4","Didymellaceae",78,0.00205576933213853
13,390,"A4","Dipodascaceae",272,0.00716883664540615
13,390,"A4","Diptera",17226,0.45400875019767
13,390,"A4","Eimeriorina",13,0.000342628222023088
13,390,"A4","Eustigmatales",0,0
13,390,"A4","Fabales",0,0
13,390,"A4","Haptoria",0,0
13,390,"A4","Herpotrichiellaceae",1,2.63560170786991e-05
13,390,"A4","Hypotrichia",0,0
13,390,"A4","Lichtheimiaceae",7,0.000184492119550893
13,390,"A4","Malasseziaceae",0,0
13,390,"A4","Mucoraceae",2,5.27120341573981e-05
13,390,"A4","Neogregarinorida",0,0
13,390,"A4","Oligohymenophorea",0,0
13,390,"A4","Opiliones",0,0
13,390,"A4","Peronosporomycetes",44,0.00115966475146276
13,390,"A4","Phaeosphaeriaceae",22,0.000579832375731379
13,390,"A4","Phaffomycetaceae",35,0.000922460597754467
13,390,"A4","Pichiaceae",91,0.00239839755416162
13,390,"A4","Poales",6067,0.159901955616467
13,390,"A4","Ranunculales",0,0
13,390,"A4","Rare",91,0.00239839755416162
13,390,"A4","Rhabditida",13601,0.358468188287386
13,390,"A4","Rhizaspididae",13,0.000342628222023088
13,390,"A4","Rhizopodaceae",5,0.000131780085393495
13,390,"A4","Rhynchogastremataceae",0,0
13,390,"A4","Saccharomycetaceae",12,0.000316272204944389
13,390,"A4","Saccharomycodaceae",1,2.63560170786991e-05
13,390,"A4","Sapindales",0,0
13,390,"A4","Schizosaccharomycetaceae",36,0.000948816614833166
13,390,"A4","Sphaeropleales",0,0
13,390,"A4","Sporidiobolaceae",7,0.000184492119550893
13,390,"A4","Taphrinaceae",12,0.000316272204944389
13,390,"A4","Trichosporonaceae",13,0.000342628222023088
13,390,"A4","Trichostomatia",1,2.63560170786991e-05
13,390,"A4","Trypanosomatida",0,0
13,390,"A4","Ustilaginaceae",38,0.00100152864899056
13,390,"A5","Acari",0,0
13,390,"A5","Apiales",0,0
13,390,"A5","Ascaridida",0,0
13,390,"A5","Aspergillaceae",1,0.000419815281276238
13,390,"A5","Asterales",4,0.00167926112510495
13,390,"A5","Bacillariophyceae",0,0
13,390,"A5","Chlamydomonadales",0,0
13,390,"A5","Chromulinales",0,0
13,390,"A5","Cladosporiaceae",0,0
13,390,"A5","Coleoptera",20,0.00839630562552477
13,390,"A5","Collembola",1,0.000419815281276238
13,390,"A5","Cystofilobasidiaceae",0,0
13,390,"A5","Debaryomycetaceae",34,0.0142737195633921
13,390,"A5","Didymellaceae",3,0.00125944584382872
13,390,"A5","Dipodascaceae",506,0.212426532325777
13,390,"A5","Diptera",1,0.000419815281276238
13,390,"A5","Eimeriorina",0,0
13,390,"A5","Eustigmatales",0,0
13,390,"A5","Fabales",0,0
13,390,"A5","Haptoria",0,0
13,390,"A5","Herpotrichiellaceae",0,0
13,390,"A5","Hypotrichia",0,0
13,390,"A5","Lichtheimiaceae",0,0
13,390,"A5","Malasseziaceae",0,0
13,390,"A5","Mucoraceae",0,0
13,390,"A5","Neogregarinorida",0,0
13,390,"A5","Oligohymenophorea",0,0
13,390,"A5","Opiliones",0,0
13,390,"A5","Peronosporomycetes",0,0
13,390,"A5","Phaeosphaeriaceae",0,0
13,390,"A5","Phaffomycetaceae",0,0
13,390,"A5","Pichiaceae",0,0
13,390,"A5","Poales",0,0
13,390,"A5","Ranunculales",0,0
13,390,"A5","Rare",2,0.000839630562552477
13,390,"A5","Rhabditida",1790,0.751469353484467
13,390,"A5","Rhizaspididae",0,0
13,390,"A5","Rhizopodaceae",0,0
13,390,"A5","Rhynchogastremataceae",0,0
13,390,"A5","Saccharomycetaceae",1,0.000419815281276238
13,390,"A5","Saccharomycodaceae",3,0.00125944584382872
13,390,"A5","Sapindales",1,0.000419815281276238
13,390,"A5","Schizosaccharomycetaceae",0,0
13,390,"A5","Sphaeropleales",0,0
13,390,"A5","Sporidiobolaceae",0,0
13,390,"A5","Taphrinaceae",0,0
13,390,"A5","Trichosporonaceae",14,0.00587741393786734
13,390,"A5","Trichostomatia",1,0.000419815281276238
13,390,"A5","Trypanosomatida",0,0
13,390,"A5","Ustilaginaceae",0,0
13,390,"A6","Acari",0,0
13,390,"A6","Apiales",0,0
13,390,"A6","Ascaridida",0,0
13,390,"A6","Aspergillaceae",2,0.000453206435531385
13,390,"A6","Asterales",13,0.002945841830954
13,390,"A6","Bacillariophyceae",0,0
13,390,"A6","Chlamydomonadales",0,0
13,390,"A6","Chromulinales",0,0
13,390,"A6","Cladosporiaceae",1,0.000226603217765692
13,390,"A6","Coleoptera",788,0.178563335599366
13,390,"A6","Collembola",0,0
13,390,"A6","Cystofilobasidiaceae",0,0
13,390,"A6","Debaryomycetaceae",9,0.00203942895989123
13,390,"A6","Didymellaceae",3,0.000679809653297077
13,390,"A6","Dipodascaceae",89,0.0201676863811466
13,390,"A6","Diptera",2,0.000453206435531385
13,390,"A6","Eimeriorina",0,0
13,390,"A6","Eustigmatales",0,0
13,390,"A6","Fabales",0,0
13,390,"A6","Haptoria",54,0.0122365737593474
13,390,"A6","Herpotrichiellaceae",0,0
13,390,"A6","Hypotrichia",57,0.0129163834126445
13,390,"A6","Lichtheimiaceae",6,0.00135961930659415
13,390,"A6","Malasseziaceae",0,0
13,390,"A6","Mucoraceae",0,0
13,390,"A6","Neogregarinorida",0,0
13,390,"A6","Oligohymenophorea",0,0
13,390,"A6","Opiliones",0,0
13,390,"A6","Peronosporomycetes",100,0.0226603217765692
13,390,"A6","Phaeosphaeriaceae",0,0
13,390,"A6","Phaffomycetaceae",0,0
13,390,"A6","Pichiaceae",0,0
13,390,"A6","Poales",160,0.0362565148425108
13,390,"A6","Ranunculales",0,0
13,390,"A6","Rare",85,0.0192612735100838
13,390,"A6","Rhabditida",3028,0.686154543394516
13,390,"A6","Rhizaspididae",0,0
13,390,"A6","Rhizopodaceae",0,0
13,390,"A6","Rhynchogastremataceae",1,0.000226603217765692
13,390,"A6","Saccharomycetaceae",0,0
13,390,"A6","Saccharomycodaceae",0,0
13,390,"A6","Sapindales",0,0
13,390,"A6","Schizosaccharomycetaceae",0,0
13,390,"A6","Sphaeropleales",0,0
13,390,"A6","Sporidiobolaceae",1,0.000226603217765692
13,390,"A6","Taphrinaceae",3,0.000679809653297077
13,390,"A6","Trichosporonaceae",4,0.000906412871062769
13,390,"A6","Trichostomatia",4,0.000906412871062769
13,390,"A6","Trypanosomatida",2,0.000453206435531385
13,390,"A6","Ustilaginaceae",1,0.000226603217765692
15,448,"A1","Acari",0,0
15,448,"A1","Apiales",0,0
15,448,"A1","Ascaridida",0,0
15,448,"A1","Aspergillaceae",269,0.00933833229188363
15,448,"A1","Asterales",2,6.94299798653058e-05
15,448,"A1","Bacillariophyceae",0,0
15,448,"A1","Chlamydomonadales",0,0
15,448,"A1","Chromulinales",0,0
15,448,"A1","Cladosporiaceae",6,0.000208289939595918
15,448,"A1","Coleoptera",3,0.000104144969797959
15,448,"A1","Collembola",86,0.00298548913420815
15,448,"A1","Cystofilobasidiaceae",0,0
15,448,"A1","Debaryomycetaceae",3,0.000104144969797959
15,448,"A1","Didymellaceae",43,0.00149274456710408
15,448,"A1","Dipodascaceae",1349,0.0468305214191488
15,448,"A1","Diptera",1797,0.0623828369089773
15,448,"A1","Eimeriorina",0,0
15,448,"A1","Eustigmatales",4,0.000138859959730612
15,448,"A1","Fabales",0,0
15,448,"A1","Haptoria",0,0
15,448,"A1","Herpotrichiellaceae",1,3.47149899326529e-05
15,448,"A1","Hypotrichia",0,0
15,448,"A1","Lichtheimiaceae",7,0.00024300492952857
15,448,"A1","Malasseziaceae",5,0.000173574949663265
15,448,"A1","Mucoraceae",15,0.000520724848989794
15,448,"A1","Neogregarinorida",0,0
15,448,"A1","Oligohymenophorea",0,0
15,448,"A1","Opiliones",0,0
15,448,"A1","Peronosporomycetes",0,0
15,448,"A1","Phaeosphaeriaceae",16,0.000555439838922447
15,448,"A1","Phaffomycetaceae",0,0
15,448,"A1","Pichiaceae",0,0
15,448,"A1","Poales",3,0.000104144969797959
15,448,"A1","Ranunculales",0,0
15,448,"A1","Rare",389,0.013504131083802
15,448,"A1","Rhabditida",23550,0.817538012913976
15,448,"A1","Rhizaspididae",1,3.47149899326529e-05
15,448,"A1","Rhizopodaceae",3,0.000104144969797959
15,448,"A1","Rhynchogastremataceae",0,0
15,448,"A1","Saccharomycetaceae",30,0.00104144969797959
15,448,"A1","Saccharomycodaceae",0,0
15,448,"A1","Sapindales",0,0
15,448,"A1","Schizosaccharomycetaceae",0,0
15,448,"A1","Sphaeropleales",0,0
15,448,"A1","Sporidiobolaceae",23,0.000798444768451017
15,448,"A1","Taphrinaceae",20,0.000694299798653058
15,448,"A1","Trichosporonaceae",1133,0.0393320835936958
15,448,"A1","Trichostomatia",1,3.47149899326529e-05
15,448,"A1","Trypanosomatida",0,0
15,448,"A1","Ustilaginaceae",47,0.00163160452683469
15,448,"A2","Acari",0,0
15,448,"A2","Apiales",0,0
15,448,"A2","Ascaridida",0,0
15,448,"A2","Aspergillaceae",24,0.00149906308557152
15,448,"A2","Asterales",0,0
15,448,"A2","Bacillariophyceae",0,0
15,448,"A2","Chlamydomonadales",0,0
15,448,"A2","Chromulinales",0,0
15,448,"A2","Cladosporiaceae",24,0.00149906308557152
15,448,"A2","Coleoptera",1419,0.088632104934416
15,448,"A2","Collembola",8417,0.525733916302311
15,448,"A2","Cystofilobasidiaceae",0,0
15,448,"A2","Debaryomycetaceae",0,0
15,448,"A2","Didymellaceae",113,0.0070580886945659
15,448,"A2","Dipodascaceae",883,0.0551530293566521
15,448,"A2","Diptera",284,0.017738913179263
15,448,"A2","Eimeriorina",0,0
15,448,"A2","Eustigmatales",0,0
15,448,"A2","Fabales",0,0
15,448,"A2","Haptoria",0,0
15,448,"A2","Herpotrichiellaceae",0,0
15,448,"A2","Hypotrichia",0,0
15,448,"A2","Lichtheimiaceae",96,0.00599625234228607
15,448,"A2","Malasseziaceae",138,0.00861961274203623
15,448,"A2","Mucoraceae",39,0.00243597751405372
15,448,"A2","Neogregarinorida",0,0
15,448,"A2","Oligohymenophorea",0,0
15,448,"A2","Opiliones",0,0
15,448,"A2","Peronosporomycetes",0,0
15,448,"A2","Phaeosphaeriaceae",41,0.00256089943785134
15,448,"A2","Phaffomycetaceae",0,0
15,448,"A2","Pichiaceae",64,0.00399750156152405
15,448,"A2","Poales",20,0.00124921923797626
15,448,"A2","Ranunculales",0,0
15,448,"A2","Rare",145,0.00905683947532792
15,448,"A2","Rhabditida",2963,0.185071830106184
15,448,"A2","Rhizaspididae",2,0.000124921923797626
15,448,"A2","Rhizopodaceae",0,0
15,448,"A2","Rhynchogastremataceae",1,6.24609618988132e-05
15,448,"A2","Saccharomycetaceae",105,0.00655840099937539
15,448,"A2","Saccharomycodaceae",0,0
15,448,"A2","Sapindales",0,0
15,448,"A2","Schizosaccharomycetaceae",0,0
15,448,"A2","Sphaeropleales",0,0
15,448,"A2","Sporidiobolaceae",68,0.0042473454091193
15,448,"A2","Taphrinaceae",40,0.00249843847595253
15,448,"A2","Trichosporonaceae",1095,0.0683947532792005
15,448,"A2","Trichostomatia",1,6.24609618988132e-05
15,448,"A2","Trypanosomatida",0,0
15,448,"A2","Ustilaginaceae",28,0.00174890693316677
15,448,"A3","Acari",0,0
15,448,"A3","Apiales",0,0
15,448,"A3","Ascaridida",0,0
15,448,"A3","Aspergillaceae",29,0.00265835548629572
15,448,"A3","Asterales",0,0
15,448,"A3","Bacillariophyceae",1,9.16674305619214e-05
15,448,"A3","Chlamydomonadales",0,0
15,448,"A3","Chromulinales",0,0
15,448,"A3","Cladosporiaceae",14,0.0012833440278669
15,448,"A3","Coleoptera",791,0.0725089375744798
15,448,"A3","Collembola",1,9.16674305619214e-05
15,448,"A3","Cystofilobasidiaceae",0,0
15,448,"A3","Debaryomycetaceae",16,0.00146667888899074
15,448,"A3","Didymellaceae",84,0.00770006416720139
15,448,"A3","Dipodascaceae",6656,0.610138417820149
15,448,"A3","Diptera",24,0.00220001833348611
15,448,"A3","Eimeriorina",26,0.00238335319460996
15,448,"A3","Eustigmatales",2,0.000183334861123843
15,448,"A3","Fabales",0,0
15,448,"A3","Haptoria",0,0
15,448,"A3","Herpotrichiellaceae",3,0.000275002291685764
15,448,"A3","Hypotrichia",0,0
15,448,"A3","Lichtheimiaceae",6,0.000550004583371528
15,448,"A3","Malasseziaceae",3,0.000275002291685764
15,448,"A3","Mucoraceae",40,0.00366669722247685
15,448,"A3","Neogregarinorida",0,0
15,448,"A3","Oligohymenophorea",0,0
15,448,"A3","Opiliones",0,0
15,448,"A3","Peronosporomycetes",0,0
15,448,"A3","Phaeosphaeriaceae",18,0.00165001375011458
15,448,"A3","Phaffomycetaceae",0,0
15,448,"A3","Pichiaceae",1,9.16674305619214e-05
15,448,"A3","Poales",59,0.00540837840315336
15,448,"A3","Ranunculales",0,0
15,448,"A3","Rare",201,0.0184251535429462
15,448,"A3","Rhabditida",1822,0.167018058483821
15,448,"A3","Rhizaspididae",0,0
15,448,"A3","Rhizopodaceae",0,0
15,448,"A3","Rhynchogastremataceae",2,0.000183334861123843
15,448,"A3","Saccharomycetaceae",248,0.0227335227793565
15,448,"A3","Saccharomycodaceae",191,0.017508479237327
15,448,"A3","Sapindales",0,0
15,448,"A3","Schizosaccharomycetaceae",3,0.000275002291685764
15,448,"A3","Sphaeropleales",0,0
15,448,"A3","Sporidiobolaceae",13,0.00119167659730498
15,448,"A3","Taphrinaceae",15,0.00137501145842882
15,448,"A3","Trichosporonaceae",607,0.0556421303510863
15,448,"A3","Trichostomatia",1,9.16674305619214e-05
15,448,"A3","Trypanosomatida",0,0
15,448,"A3","Ustilaginaceae",32,0.00293335777798148
15,448,"A4","Acari",0,0
15,448,"A4","Apiales",0,0
15,448,"A4","Ascaridida",1,2.30319222442305e-05
15,448,"A4","Aspergillaceae",2,4.6063844488461e-05
15,448,"A4","Asterales",0,0
15,448,"A4","Bacillariophyceae",0,0
15,448,"A4","Chlamydomonadales",21,0.000483670367128841
15,448,"A4","Chromulinales",0,0
15,448,"A4","Cladosporiaceae",8,0.000184255377953844
15,448,"A4","Coleoptera",24115,0.555414804919619
15,448,"A4","Collembola",1,2.30319222442305e-05
15,448,"A4","Cystofilobasidiaceae",0,0
15,448,"A4","Debaryomycetaceae",4,9.2127688976922e-05
15,448,"A4","Didymellaceae",13,0.000299414989174997
15,448,"A4","Dipodascaceae",8126,0.187157400156617
15,448,"A4","Diptera",26,0.000598829978349993
15,448,"A4","Eimeriorina",0,0
15,448,"A4","Eustigmatales",0,0
15,448,"A4","Fabales",0,0
15,448,"A4","Haptoria",1,2.30319222442305e-05
15,448,"A4","Herpotrichiellaceae",0,0
15,448,"A4","Hypotrichia",0,0
15,448,"A4","Lichtheimiaceae",0,0
15,448,"A4","Malasseziaceae",18,0.000414574600396149
15,448,"A4","Mucoraceae",9,0.000207287300198075
15,448,"A4","Neogregarinorida",0,0
15,448,"A4","Oligohymenophorea",0,0
15,448,"A4","Opiliones",0,0
15,448,"A4","Peronosporomycetes",104,0.00239531991339997
15,448,"A4","Phaeosphaeriaceae",1,2.30319222442305e-05
15,448,"A4","Phaffomycetaceae",8,0.000184255377953844
15,448,"A4","Pichiaceae",11,0.000253351144686536
15,448,"A4","Poales",36,0.000829149200792298
15,448,"A4","Ranunculales",0,0
15,448,"A4","Rare",156,0.00359297987009996
15,448,"A4","Rhabditida",10271,0.236560873370492
15,448,"A4","Rhizaspididae",6,0.000138191533465383
15,448,"A4","Rhizopodaceae",0,0
15,448,"A4","Rhynchogastremataceae",8,0.000184255377953844
15,448,"A4","Saccharomycetaceae",109,0.00251047952462112
15,448,"A4","Saccharomycodaceae",0,0
15,448,"A4","Sapindales",0,0
15,448,"A4","Schizosaccharomycetaceae",0,0
15,448,"A4","Sphaeropleales",0,0
15,448,"A4","Sporidiobolaceae",0,0
15,448,"A4","Taphrinaceae",86,0.00198074531300382
15,448,"A4","Trichosporonaceae",209,0.00481367174904418
15,448,"A4","Trichostomatia",0,0
15,448,"A4","Trypanosomatida",0,0
15,448,"A4","Ustilaginaceae",68,0.00156617071260767
15,448,"A5","Acari",0,0
15,448,"A5","Apiales",0,0
15,448,"A5","Ascaridida",0,0
15,448,"A5","Aspergillaceae",5,0.000386697602474865
15,448,"A5","Asterales",1,7.73395204949729e-05
15,448,"A5","Bacillariophyceae",0,0
15,448,"A5","Chlamydomonadales",0,0
15,448,"A5","Chromulinales",1,7.73395204949729e-05
15,448,"A5","Cladosporiaceae",5,0.000386697602474865
15,448,"A5","Coleoptera",6,0.000464037122969838
15,448,"A5","Collembola",551,0.0426140757927301
15,448,"A5","Cystofilobasidiaceae",0,0
15,448,"A5","Debaryomycetaceae",152,0.0117556071152359
15,448,"A5","Didymellaceae",59,0.0045630317092034
15,448,"A5","Dipodascaceae",9273,0.717169373549884
15,448,"A5","Diptera",15,0.00116009280742459
15,448,"A5","Eimeriorina",0,0
15,448,"A5","Eustigmatales",0,0
15,448,"A5","Fabales",1,7.73395204949729e-05
15,448,"A5","Haptoria",5,0.000386697602474865
15,448,"A5","Herpotrichiellaceae",0,0
15,448,"A5","Hypotrichia",0,0
15,448,"A5","Lichtheimiaceae",1,7.73395204949729e-05
15,448,"A5","Malasseziaceae",0,0
15,448,"A5","Mucoraceae",9,0.000696055684454756
15,448,"A5","Neogregarinorida",0,0
15,448,"A5","Oligohymenophorea",0,0
15,448,"A5","Opiliones",0,0
